"Id"	"name_prof"	"cod"
"3381"	"Специалист / данъчна администрация"	"3446"
"3382"	"Специалист / държавна администрация"	"3442"
"3383"	"Специалист / ефективно използване на материалите"	"2419"
"3384"	"Специалист / извънкласна и извънучилищна дейност"	"2363"
"3385"	"Специалист / импресарска къща"	"3429"
"3386"	"Специалист / митнически пункт"	"3447"
"3387"	"Специалист / митническо бюро"	"3447"
"3388"	"Специалист / монтажно-ремонтни работи"	"3115"
"3389"	"Специалист / областна администрация"	"3443"
"3390"	"Специалист / общинска администрация"	"3444"
"3392"	"Специалист / пресслужба"	"2415"
"3394"	"Специалист / социални дейности"	"3461"
"3395"	"Специалист / социално подпомагане и ориентиране"	"3461"
"3396"	"Специалист / телекомуникации"	"3114"
"3397"	"Специалист / ученическа спортна школа"	"2363"
"3399"	"Специалист, автоматизирани производствени системи"	"3123"
"3401"	"Специалист, базопасност на труда"	"3154"
"3402"	"Специалист, доброволно осигуряване"	"3412"
"3404"	"Специалист, държавни поръчки"	"3415"
"3405"	"Специалист, задължително социално осигуряване"	"3449"
"3406"	"Специалист, здравно осигуряване"	"3449"
"3407"	"Специалист, информационни технологии"	"3122"
"3408"	"Специалист, каталожна търговия"	"3421"
"3409"	"Специалист, качество на продукцията"	"3155"
"3411"	"Специалист, компютърна мрежа"	"3122"
"3412"	"Специалист, контрольор"	"3432"
"3413"	"Специалист, кореспондент"	"3439"
"3414"	"Специалист, маркетинг, оферти и цени"	"3421"
"3415"	"Специалист, научна апаратура"	"3136"
"3416"	"Специалист, недвижими имоти"	"3413"
"3417"	"Специалист, организатор по реклама"	"3429"
"3418"	"Специалист, организиране на продажбите"	"3421"
"3419"	"Специалист, отчетник"	"3433"
"3420"	"Специалист, охрана на труда"	"3154"
"3421"	"Специалист, пожарна безопасност / производство"	"3151"
"3422"	"Специалист, полиграфист"	"3118"
"3423"	"Специалист, почистване на водите и въздуха"	"3118"
"3424"	"Специалист, прецизна техника"	"3139"
"3426"	"Специалист, статистическа информация"	"3433"
"3427"	"Специалист, столово хранене и здравеопазване"	"3223"
"3428"	"Специалист, строително-ремонтни работи"	"3112"
"3429"	"Специалист, счетоводни консултации"	"2411"
"3430"	"Специалист, сътрудник в личен състав"	"4192"
"3431"	"Специалист, сътрудник по финанси"	"3432"
"3432"	"Специалист, тарифиране"	"2418"
"3433"	"Специалист, труд и работна заплата"	"3423"
"3434"	"Специалист, туристически услуги"	"3414"
"3435"	"Специалист, търговска дейност"	"3421"
"3436"	"Специалист, управление на персонала"	"4192"
"3437"	"Специалист, учебна техника"	"2363"
"3438"	"Специалист, филолог"	"2446"
"3439"	"Специалист, финанасов отчет и анализ"	"2411"
"3441"	"Специалист-секретар"	"4115"
"3442"	"Специалист-стенограф / Народно събрание"	"3441"
"3443"	"Спирач / жп транспорт"	"8312"
"3444"	"Спойвач, пластмасови изделия"	"8284"
"3446"	"Спортен инструктор"	"2458"
"3447"	"Спортен методист"	"2458"
"3448"	"Стажант-адвокат"	"2421"
"3449"	"Стажант-артист"	"3476"
"3450"	"Стандартизатор"	"2149"
"3451"	"Стартьор / въздушeн транспорт"	"3145"
"3452"	"Старша акушерка"	"3232"
"3453"	"Старша медицинска сестра"	"3231"
"3454"	"Старша стюардеса (стюард) / въздушен транспорт"	"5111"
"3455"	"Старши асистент"	"2312"
"3456"	"Старши експерт / държавна администрация"	"2472"
"3457"	"Старши експерт / областна администрация"	"2473"
"3458"	"Старши експерт / общинска администрация"	"2474"
"3459"	"Старши жп работник"	"7234"
"3460"	"Старши инспектор / държавна администрация"	"2472"
"3461"	"Старши инспектор по труда"	"2475"
"3462"	"Старши лекар / здравно заведение"	"2221"
"3463"	"Старши медицински лаборант"	"3224"
"3464"	"Старши митнически инспектор"	"3447"
"3465"	"Старши научен сътрудник I степен"	"2311"
"3466"	"Старши научен сътрудник II степен"	"2311"
"3467"	"Старши преподавател / университет, колеж"	"2312"
"3469"	"Старши резервен работник / шивашко производство"	"7442"
"3470"	"Старши рентгенов лаборант"	"3225"
"3471"	"Старши рехабилитатор, терапевт"	"3251"
"3472"	"Старши специалист / държавна администрация"	"3442"
"3473"	"Старши счетоводител / държавна администрация"	"2472"
"3474"	"Старши счетоводител / общинска администрация"	"2474"
"3475"	"Старши съветник / Министерски съвет"	"2471"
"3476"	"Старши съдебен инспектор"	"1125"
"3477"	"Старши тъкач / текстилно производство"	"8264"
"3478"	"Старши учител"	"2321"
"3479"	"Старши финансов ревизор / държавна администрация"	"2477"
"3480"	"Старши юристконсулт"	"2429"
"3481"	"Старши юристконсулт / държавна администрация"	"2472"
"3482"	"Старши юристконсулт / общинска администрация"	"2474"
"3483"	"Старши-помощник капитан / плавателен съд"	"3141"
"3484"	"Старшина на шлеп"	"8341"
"3485"	"Статистик"	"2122"
"3486"	"Статистик, икономическа статистика"	"2122"
"3487"	"Статистик, математическа статистика"	"2122"
"3488"	"Статистик, медицинска статистика"	"2122"
"3489"	"Статистик, приложен специалист"	"3433"
"3490"	"Статистик, точни науки"	"2122"
"3491"	"Статистик-отчетник"	"4122"
"3492"	"Стенограф"	"4111"
"3493"	"Стенограф-машинописец"	"4111"
"3494"	"Стереотипер / полиграфия"	"7342"
"3495"	"Стифадор / въздушeн транспорт"	"3147"
"3496"	"Стифор / хранително-вкусова промишленост"	"9322"
"3497"	"Стоковед, материално отговорно лице"	"4131"
"3498"	"Стомановар / металургия"	"8121"
"3499"	"Стоматолог"	"2222"
"3500"	"Стоматолог / частна практика"	"2222"
"3501"	"Стоматолог, детски"	"2222"
"3502"	"Стоматолог, ортодонт"	"2222"
"3503"	"Стоматолог, ортопед"	"2222"
"3504"	"Стоматолог, терапевт"	"2222"
"3505"	"Стоматолог, хирург"	"2222"
"3506"	"Стратиграф"	"2114"
"3507"	"Стрелочник / жп транспорт"	"8312"
"3508"	"Стригач на плат / текстилно производство"	"8267"
"3509"	"Стригач на плат / текстилно производство"	"9321"
"3510"	"Строител - монтажник, стоманобетонови конструкции"	"7126"
"3512"	"Строител, довършителни работи"	"7139"
"3513"	"Строител, зидаромазач"	"7121"
"3514"	"Строител, кофражист"	"7122"
"3515"	"Строител, огнеопорна зидария"	"7121"
"3516"	"Строител, подови настилки"	"7132"
"3517"	"Строител, стенни облицовки"	"7132"
"3518"	"Строител, съобщителни съоръжения"	"7125"
"3519"	"Строителен бояджия"	"7141"
"3520"	"Строителен импрегнатор"	"7133"
"3521"	"Строителен инженер"	"2142"
"3523"	"Строителен инженер / частна практика"	"2142"
"3524"	"Строителен инженер, норми и нормативи"	"2142"
"3525"	"Строителен инженер, поддръжка на сгради"	"2142"
"3526"	"Строителен инженер, проектант"	"2142"
"3528"	"Строителен тенекеджия"	"7135"
"3529"	"Строителен техник"	"3112"
"3530"	"Строителен техник / частна практика"	"3112"
"3531"	"Строителен техник, проектант"	"3112"
"3532"	"Стругар / металообработване"	"8211"
"3533"	"Стругар, дърво / дървообработване"	"8241"
"3534"	"Стругар, каменоделство"	"8219"
"3535"	"Стругар, керамика"	"8134"
"3536"	"Стъклар (остъклител) / строителство"	"7136"
"3537"	"Стъклар / производство на осветителни тела"	"8132"
"3538"	"Стъкломияч (фасада на сграда)"	"9142"
"3540"	"Стъргалчик"	"8211"
"3541"	"Стъргалчик, хобелист / металообработване"	"8211"
"3542"	"Стъргалчик, шепингар / металообработване"	"8211"
"3543"	"Стюард, влак / жп транспорт"	"5113"
"3544"	"Стюардеса (стюард) / въздушен транспорт"	"5111"
"3545"	"Сулфитьор / хранително-вкусова промишленост"	"7411"
"3546"	"Суфльор"	"3473"
"3547"	"Сушар / порцеланово-фаянсово производство"	"8132"
"3548"	"Сушар / производство на азбестови изделия"	"8137"
"3550"	"Сушилчик"	"9321"
"3551"	"Сценарист"	"2451"
"3552"	"Сценичен работник"	"7333"
"3553"	"Сценограф"	"2454"
"3554"	"Счетоводител - аналитик"	"2411"
"3555"	"Счетоводител - ревизор"	"2411"
"3556"	"Счетоводител / частна практика"	"2411"
"3557"	"Счетоводител бюджетни приходи"	"3446"
"3558"	"Счетоводител, втора степен"	"3432"
"3559"	"Счетоводител, компютърно счетоводство"	"2411"
"3560"	"Счетоводител, одиторски контрол"	"2411"
"3561"	"Счетоводител, приложен специалист"	"3432"
"3562"	"Счетоводител, първа степен"	"2411"
"3563"	"Счетоводител-изчислител"	"4121"
"3564"	"Събаряч на сгради и съоръжения / строителство"	"7129"
"3565"	"Събирач на дългове"	"4217"
"3566"	"Събирач на облози, залагания / бингозала"	"4215"
"3567"	"Събирач на облози, писане на билети"	"4215"
"3568"	"Събирач на отпадъци хартиени, метални и други"	"9161"
"3569"	"Събирач на пожертвования (милостиня)"	"9155"
"3570"	"Събирач на сено"	"9211"
"3571"	"Събирач на смет"	"9161"
"3573"	"Събирач, книговезец / полиграфия"	"7345"
"3574"	"Събирач, миди водорасли (аквакултури)"	"9215"
"3575"	"Съветник / Министерски съвет"	"2471"
"3576"	"Съветник / политическа партия"	"1141"
"3578"	"Съветник по методи на обучение"	"2361"
"3579"	"Съветник, горско стопанство"	"3214"
"3580"	"Съветник, земеделие"	"3214"
"3581"	"Съветник, икономика"	"2441"
"3582"	"Съветник, професионална кариера"	"2413"
"3583"	"Съветник, професионално ориентиране"	"2362"
"3584"	"Съветник, семеен"	"2443"
"3585"	"Съветник, студентски труд"	"2413"
"3586"	"Съдебен (арбитражен) секретар"	"3434"
"3587"	"Съдебен архивист, документатор"	"4142"
"3588"	"Съдебен информатор"	"4222"
"3589"	"Съдебен статистик"	"4122"
"3590"	"Съдия"	"2423"
"3591"	"Съдия, спортен"	"3477"
"3592"	"Съдия-изпълнител"	"2423"
"3593"	"Съдържател на волиера (пойни и декоративни птици)"	"6129"
"3594"	"Съдържател на кучкарник"	"6129"
"3595"	"Съдържател на резерват за екзотични животни"	"6129"
"3596"	"Сърцар-формовчик / леярство"	"7212"
"3597"	"Съставител на издания"	"2451"
"3598"	"Състезател / спорт"	"3477"
"3599"	"Сътрудник / дипломатическо представителство"	"3445"
"3600"	"Сътрудник / редакция, издателство"	"3475"
"3601"	"Сътрудник на директор"	"4115"
"3602"	"Сътрудник, експертен / Министерски съвет"	"2471"
"3603"	"Сътрудник, издаване на паспорти"	"3439"
"3604"	"Сътрудник, имиграционен"	"3434"
"3605"	"Сътрудник, работа с младежи"	"3423"
"3606"	"Сътрудник, социална помощ"	"3461"
"3607"	"Сътрудник, технически / Министерски съвет"	"3441"
"3608"	"ТТ-контрольор"	"3134"
"3609"	"ТТ-оператор"	"3134"
"3610"	"Табелчик"	"9323"
"3611"	"Таксономист, животни, растения"	"2211"
"3612"	"Талиман / воден транспорт"	"4136"
"3614"	"Танцьор, състезателни танци"	"3476"
"3615"	"Тапетаджия, строителен бояджия"	"7141"
"3616"	"Тапицер"	"7445"
"3617"	"Тапицер, дърводелец"	"7445"
"3618"	"Тапицер, театрален"	"7333"
"3619"	"Тарифьор / автомобилен транспорт"	"4137"
"3620"	"Тарифьор / жп транспорт"	"4135"
"3621"	"Татуировчик"	"3471"
"3622"	"Тахографчик"	"3156"
"3623"	"Театрален гардеробиер"	"5145"
"3624"	"Театрален гримьор"	"5145"
"3625"	"Театрален дърводелец"	"7333"
"3626"	"Театрален железар"	"7333"
"3627"	"Театрален обущар"	"7333"
"3628"	"Театрален реквизитор"	"5145"
"3629"	"Театрален тапицер"	"7333"
"3630"	"Театрален шивач"	"7333"
"3631"	"Театър-майстор"	"3473"
"3632"	"Текелажник"	"7216"
"3633"	"Текстилен бояджия / текстилно производство"	"8267"
"3634"	"Телевизионен оператор"	"3132"
"3635"	"Телеграфист"	"3134"
"3636"	"Телефонен-телеграфен контрольор"	"3134"
"3637"	"Телефонен-телеграфен оператор"	"3134"
"3638"	"Телефонист / държавна администрация"	"4223"
"3639"	"Телефонист, разпределителни комутационни табла"	"4223"
"3640"	"Телохранител"	"5163"
"3641"	"Телферист"	"8337"
"3642"	"Темперовчик на отливки / металургия"	"8124"
"3643"	"Тенекеджия / машиностроене"	"7214"
"3644"	"Тенекеджия / строителство"	"7135"
"3645"	"Тенекеджия на МПС / автосервиз"	"7231"
"3646"	"Теолог"	"2461"
"3647"	"Термист / металургия"	"8124"
"3648"	"Термист, абразивни и диамантни изделия"	"8136"
"3650"	"Термографчик"	"3156"
"3651"	"Тефлонизатор / производство на обувки"	"8269"
"3652"	"Техник / автоматизирани производствени системи"	"3123"
"3653"	"Техник / далекосъобщителна техника"	"3114"
"3654"	"Техник / дълбоко нефтено сондиране"	"3116"
"3655"	"Техник / експлоатация ел.съоръжения"	"3153"
"3656"	"Техник / експлоатация на нефтени и газови находища"	"3116"
"3657"	"Техник / експлоатация на фонотична апаратура"	"3131"
"3658"	"Техник / компютърни системи"	"3121"
"3660"	"Техник / производство на музикални инструменти"	"3131"
"3661"	"Техник / проучвателно ядково сондиране"	"3116"
"3663"	"Техник / сигнални системи"	"3114"
"3664"	"Техник / сондажна електромеханика"	"3116"
"3665"	"Техник / фотолаборатория"	"3132"
"3666"	"Техник на електрически инсталации"	"3114"
"3667"	"Техник, агрохимия и растителна защита"	"3212"
"3668"	"Техник, апаратура за физиотерапия"	"3135"
"3669"	"Техник, архитектура"	"3112"
"3670"	"Техник, електронно-изчислителна техника (ЕИМ)"	"3121"
"3671"	"Техник, енергомеханик"	"3114"
"3672"	"Техник, звук-студио"	"3132"
"3673"	"Техник, земемер"	"3113"
"3674"	"Техник, земеустроител"	"3113"
"3675"	"Техник, изкуствени крайници"	"3253"
"3676"	"Техник, измервателни уреди"	"3115"
"3677"	"Техник, изпитване, пробване на звук"	"3132"
"3678"	"Техник, инвеститорски контрол"	"3112"
"3679"	"Техник, качествен контрол"	"3155"
"3681"	"Техник, лабораторни уреди"	"3136"
"3682"	"Техник, лесовъд"	"3213"
"3683"	"Техник, леярство"	"3116"
"3684"	"Техник, машинен"	"3115"
"3685"	"Техник, медицински апарати"	"3135"
"3686"	"Техник, металург"	"3116"
"3687"	"Техник, механик"	"3115"
"3688"	"Техник, микропроцесорна техника"	"3121"
"3689"	"Техник, минен"	"3116"
"3690"	"Техник, минна геология"	"3116"
"3691"	"Техник, нискочестотна техника"	"3114"
"3692"	"Техник, озеленител"	"3213"
"3693"	"Техник, оптична апаратура"	"3131"
"3694"	"Техник, ортопедия"	"3253"
"3695"	"Техник, осветителна техника"	"3132"
"3696"	"Техник, пожарна безопасност"	"3151"
"3697"	"Техник, полупроводникова техника"	"3114"
"3698"	"Техник, програмист"	"3122"
"3699"	"Техник, протези"	"3253"
"3700"	"Техник, рентгенова техника"	"3135"
"3701"	"Техник, роботи"	"3123"
"3702"	"Техник, скенерна апаратура"	"3135"
"3703"	"Техник, снимачна техника"	"3132"
"3704"	"Техник, софтуер / комуникации"	"3122"
"3705"	"Техник, софтуер / потребителски услуги"	"3122"
"3706"	"Техник, софтуер / чертожни системи"	"3122"
"3707"	"Техник, строителен"	"3112"
"3708"	"Техник, топограф"	"3113"
"3709"	"Техник, уреди за контрол на производствени процеси"	"3139"
"3710"	"Техник, фотографска техника"	"3131"
"3711"	"Техник, хардуер"	"3121"
"3712"	"Техник, хидро- и пневмотехника"	"3115"
"3713"	"Техник, химични процеси"	"3116"
"3714"	"Техник-винар / хранително-вкусова промишленост"	"7416"
"3715"	"Техник-технолог"	"3118"
"3717"	"Техник-технолог / стъкларско производство"	"3118"
"3718"	"Техник-технолог / хранително-вкусова промишленост"	"3118"
"3719"	"Техник-технолог, биотехнологичен синтез"	"3118"
"3720"	"Техник-технолог, каучук и пластмаси"	"3118"
"3721"	"Техник-технолог, манипулиране и обработка на тютюн"	"3118"
"3722"	"Техник-технолог, опазване на околната среда"	"3118"
"3723"	"Техник-технолог, полимерни медицински изделия"	"3118"
"3724"	"Техник-технолог, разходни норми"	"3118"
"3725"	"Техник-технолог, свързващи вeщества"	"3118"
"3726"	"Техник-технолог, силикатни технологии"	"3118"
"3727"	"Техник-технолог, студена обработка"	"3115"
"3728"	"Техник-технолог, топла обработка"	"3115"
"3729"	"Техник-технолог, уредостроене"	"3115"
"3731"	"Техник-технолог, химик"	"3116"
"3732"	"Техник-технолог, химични влакна"	"3118"
"3733"	"Техник-технолог, целулоза, хартия и картон"	"3118"
"3734"	"Техник-техолог, бетон и бетонови изделия"	"3118"
"3735"	"Технически асистент"	"3118"
"3736"	"Технически изпълнител"	"4193"
"3737"	"Технически организатор"	"4191"
"3738"	"Технически организатор, вътрешноцехов транспорт"	"4137"
"3739"	"Технически организатор, жилищно обслужване"	"4191"
"3740"	"Технически организатор, нормировчик"	"4192"
"3741"	"Технически организатор, подготовка кадри"	"4192"
"3743"	"Технически организатор, съставяне на справочник"	"4144"
"3745"	"Технически редактор / издателство"	"3475"
"3746"	"Технически ръководител / горско стопанство"	"1221"
"3747"	"Технически ръководител / строителство"	"1223"
"3748"	"Технически секретар"	"4115"
"3749"	"Технически сътрудник"	"4193"
"3750"	"Технически сътрудник, личен състав"	"4192"
"3751"	"Технически сътрудник, машинописец"	"4193"
"3752"	"Технолог / въздушeн транспорт"	"3146"
"3753"	"Технолог / жп транспорт"	"3153"
"3754"	"Технолог / кожарско и кожухарско производство"	"3118"
"3755"	"Технолог / преработване на нефт и газ"	"3118"
"3756"	"Технолог / производство на минерални торове"	"3118"
"3757"	"Технолог / текстил, апретура, багрене и печатане"	"3118"
"3758"	"Технолог, асфалтови настилки"	"3112"
"3759"	"Технолог, база данни"	"3122"
"3760"	"Технолог, нефтохимичен синтез"	"3118"
"3761"	"Технолог, облекло / шивашко производство"	"3118"
"3762"	"Технолог, особено чисти вещества"	"3116"
"3763"	"Технолог, стандарти"	"3155"
"3764"	"Технолог, фин органичен синтез"	"3116"
"3765"	"Товарач на продукция"	"9321"
"3766"	"Товаро-разтоварач"	"9333"
"3767"	"Токсиколог"	"2211"
"3768"	"Тонинженер"	"2149"
"3769"	"Тоноператор"	"3132"
"3770"	"Тонтехник"	"3132"
"3771"	"Топилчик / леярство"	"7212"
"3772"	"Топитьор / порцеланово-фаянсово производство"	"8131"
"3773"	"Топограф, приложен специалист"	"3113"
"3774"	"Торкретист / добив на полезни изкопаеми"	"7111"
"3775"	"Точилар"	"7225"
"3776"	"Тракторист"	"8332"
"3777"	"Тракторист / селско стопанство"	"8332"
"3778"	"Тракторист / строителство"	"8332"
"3779"	"Тракторист, вишка"	"8339"
"3780"	"Тралмайстор"	"6153"
"3781"	"Транжьор / хранително-вкусова промишленост"	"7411"
"3782"	"Трасировач / машиностроене"	"7214"
"3783"	"Треньор"	"2458"
"3784"	"Треньор на състезателни коне"	"6129"
"3785"	"Трети механик  / плавателен съд"	"3142"
"3786"	"Тровалчик"	"9321"
"3787"	"Трудов посредник"	"3423"
"3788"	"Трудовик"	"3423"
"3789"	"Тръбар / машиностроене"	"7215"
"3790"	"Тръборезач-тръбочистач / машиностроене"	"7215"
"3791"	"Туроператор, приложен специалист"	"3414"
"3792"	"Тъкач / текстилно производство"	"8264"
"3793"	"Тъкач, губери"	"7435"
"3794"	"Тъкач, килимар"	"7435"
"3795"	"Тъкач, козяци"	"7435"
"3797"	"Тъкач, художествено изработване на тъкани"	"7434"
"3798"	"Търговски агент"	"3421"
"3799"	"Търговски брокер"	"3421"
"3800"	"Търговски помощник (общ работник в търговията)"	"9111"
"3801"	"Търговски помощник / външнотърговска база"	"4131"
"3802"	"Търговски представител"	"2419"
"3803"	"Търговски пълномощник"	"2419"
"3804"	"Търговски пътник"	"3421"
"3805"	"Тютюнопроизводител"	"6112"
"3806"	"Управител (малко предприятие) / ВиК"	"1318"
"3808"	"Управител (малко предприятие) / бингозала"	"1317"
"3811"	"Управител (малко предприятие) / горско стопанство"	"1311"
"3812"	"Управител (малко предприятие) / детска градина"	"1319"
"3813"	"Управител (малко предприятие) / заложна къща"	"1317"
"3814"	"Управител (малко предприятие) / застраховане"	"1317"
"3815"	"Управител (малко предприятие) / здравеопазване"	"1319"
"3816"	"Управител (малко предприятие) / индустрия"	"1312"
"3817"	"Управител (малко предприятие) / киносалон"	"1319"
"3818"	"Управител (малко предприятие) / козметичен салон"	"1318"
"3820"	"Управител (малко предприятие) / културни дейности"	"1319"
"3821"	"Управител (малко предприятие) / куриерски услуги"	"1316"
"3822"	"Управител (малко предприятие) / къмпинг"	"1315"
"3823"	"Управител (малко предприятие) / ловно стопанство"	"1311"
"3824"	"Управител (малко предприятие) / мотел"	"1315"
"3825"	"Управител (малко предприятие) / обмяна на валута"	"1317"
"3826"	"Управител (малко предприятие) / образование"	"1319"
"3827"	"Управител (малко предприятие) / обществено хранене"	"1315"
"3831"	"Управител (малко предприятие) / производство"	"1312"
"3832"	"Управител (малко предприятие) / промишленост"	"1312"
"3836"	"Управител (малко предприятие) / ресторант, стол"	"1315"
"3837"	"Управител (малко предприятие) / рибовъдство"	"1311"
"3838"	"Управител (малко предприятие) / риболов"	"1311"
"3839"	"Управител (малко предприятие) / селско стопанство"	"1311"
"3840"	"Управител (малко предприятие) / социални услуги"	"1319"
"3841"	"Управител (малко предприятие) / спортни дейности"	"1319"
"3844"	"Управител (малко предприятие) / строителство"	"1313"
"3845"	"Управител (малко предприятие) / счетоводна къща"	"1317"
"3847"	"Управител (малко предприятие) / театрален салон"	"1319"
"3849"	"Управител (малко предприятие) / търговия на дребно"	"1314"
"3850"	"Управител (малко предприятие) / търговия на едро"	"1314"
"3852"	"Управител (малко предприятие) / фитнес зала"	"1318"
"3853"	"Управител (малко предприятие) / хотел"	"1315"
"3855"	"Управител (малко предприятие) / чистота"	"1318"
"3856"	"Управител (малко предприятие), автогараж / услуги"	"1314"
"3863"	"Управител (малко предприятие), сервиз МПС / услуги"	"1314"
"3864"	"Управител / детско заведение на бюджетна издръжка"	"1153"
"3865"	"Управител / дружество по ТЗ"	"1211"
"3866"	"Управител / зоопарк"	"1229"
"3867"	"Управител / общежитие"	"5121"
"3868"	"Управител / оптичен магазин"	"1314"
"3869"	"Управител / поликлиника на бюджетна издръжка"	"1154"
"3870"	"Управител / санитарен магазин"	"1314"
"3873"	"Управител / фирмена учебна база"	"1229"
"3874"	"Управител / хижа"	"1319"
"3875"	"Управител на аптечен пункт / здравно заведение"	"2224"
"3876"	"Управител на обреден дом / общинска администрация"	"1132"
"3877"	"Управител на ученически стол"	"5122"
"3878"	"Управител, Българска народна банка"	"1112"
"3879"	"Управител, автотранспорт"	"1316"
"3880"	"Управител, аптека"	"1314"
"3881"	"Управител, домакин (иконом)"	"5121"
"3882"	"Управител, етажен / хотел"	"5121"
"3884"	"Управител, къмпинг"	"1225"
"3885"	"Управител, магазин"	"1314"
"3886"	"Управител, пансион, общежитие"	"1225"
"3887"	"Управител, почивна станция"	"1225"
"3888"	"Управител, профилакториум"	"1225"
"3889"	"Управител, ресторант, стол"	"1225"
"3890"	"Управител, склад"	"4131"
"3891"	"Управител, хотел"	"1225"
"3892"	"Управляващ база данни"	"2132"
"3893"	"Уредник в музей (художествена галерия)"	"2432"
"3894"	"Уредник на програма"	"4191"
"3895"	"Училищен инспектор"	"2362"
"3896"	"Училищен психолог"	"2443"
"3906"	"Учител - възпитател с полувисше образование"	"3314"
"3912"	"Учител с висше образование / детска градина"	"2341"
"3914"	"Учител с висше образование / предучилищно обучение"	"2341"
"3960"	"Учител с висше образование, спорт / средно училище"	"2322"
"3961"	"Учител с полувисше образование / детска градина"	"3321"
"3971"	"Учител с полувисше образование, математика"	"3311"
"3972"	"Учител с полувисше образование, природни науки"	"3311"
"3974"	"Учител с полувисше образование, трудово обучение"	"3312"
"3976"	"Учител със средно образование, трудово обучение"	"3312"
"3978"	"Учител, работа с дърво"	"3312"
"3979"	"Файтонджия"	"9332"
"3980"	"Фактурист"	"4132"
"3981"	"Фактурист-счетоводител"	"4121"
"3982"	"Фармаколог - токсиколог"	"2211"
"3983"	"Фармацевт"	"2224"
"3984"	"Фармацевт - инспектор"	"2224"
"3986"	"Фасонировач-сортировач / производство на копчета"	"8232"
"3987"	"Фаянсаджия / строителство"	"7132"
"3988"	"Фелдшер, ветеринарен"	"3227"
"3989"	"Фелдшер, хуманен"	"3221"
"3990"	"Ферментатор / производство на тютюневи изделия"	"8278"
"3992"	"Фермер, растиниевъдство-животновъдство"	"6131"
"3993"	"Феросплавчик / металургия"	"8121"
"3994"	"Фиданкопроизводител"	"6141"
"3995"	"Физик"	"2111"
"3996"	"Физик, акустик"	"2111"
"3997"	"Физик, атомна физика"	"2111"
"3998"	"Физик, балистик"	"2111"
"3999"	"Физик, електричество и магнетизъм"	"2111"
"4000"	"Физик, електроник"	"2111"
"4001"	"Физик, механика"	"2111"
"4002"	"Физик, молекулярна физика"	"2111"
"4003"	"Физик, научен работник"	"2111"
"4004"	"Физик, оптика"	"2111"
"4005"	"Физик, приложен специалист"	"3111"
"4006"	"Физик, теоретична физика"	"2111"
"4007"	"Физик, термодинамика"	"2111"
"4008"	"Физик, топлофизика"	"2111"
"4009"	"Физик, физика на елементарните частици"	"2111"
"4010"	"Физик, физика на полупроводниците"	"2111"
"4011"	"Физик, физика на твърдото тяло"	"2111"
"4012"	"Физик, хидродинамика"	"2111"
"4013"	"Физиолог, животни, растения"	"2211"
"4014"	"Физиотерапевт"	"3251"
"4015"	"Фиксатор на прежди / текстилно производство"	"8267"
"4016"	"Филерист / производство на синтетични влакна"	"8158"
"4017"	"Филигранист, бижутер"	"7312"
"4018"	"Филмов монтажист"	"3473"
"4019"	"Филмов оператор"	"3132"
"4020"	"Филмов разпределител"	"3473"
"4021"	"Филмотекар"	"4142"
"4022"	"Филолог"	"2446"
"4023"	"Филолог, етимолог"	"2446"
"4024"	"Филолог, лексикограф"	"2446"
"4025"	"Филолог, морфолог"	"2446"
"4026"	"Филолог, научен работник"	"2446"
"4027"	"Филолог, преводач"	"2447"
"4028"	"Филолог, семантик"	"2446"
"4029"	"Филолог, фонолог"	"2446"
"4030"	"Философ"	"2442"
"4031"	"Филтърджия / обогатяване на полезни изкопаеми"	"8113"
"4032"	"Филтърджия / хранително-вкусова промишленост"	"8271"
"4033"	"Финансист"	"2411"
"4034"	"Финансов експерт / държавна администрация"	"2477"
"4035"	"Финансов ревизор / държавна администрация"	"2477"
"4037"	"Финомеханик"	"7311"
"4038"	"Фирмописец"	"7346"
"4039"	"Фитолог"	"2211"
"4040"	"Флюсовар / металургия"	"8123"
"4041"	"Флюсодобивчик / металургия"	"8121"
"4042"	"Фондопазител / музей или художествена галерия"	"4142"
"4043"	"Фонотекар"	"4142"
"4046"	"Формовчик / порцеланово-фаянсово производство"	"7321"
"4047"	"Формовчик на елементи от пенополистирол"	"8232"
"4048"	"Формовчик на изолационни панели"	"7133"
"4049"	"Формовчик на каси / леярство"	"9321"
"4050"	"Формовчик на фолио / производство на кондензатори"	"8215"
"4052"	"Фотограметрист"	"2142"
"4053"	"Фотограф"	"3133"
"4054"	"Фотограф, микрофотография"	"3133"
"4055"	"Фотограф, мода"	"3133"
"4056"	"Фотограф, наука"	"3133"
"4057"	"Фотограф, полиция"	"3133"
"4058"	"Фотограф, портретист"	"3133"
"4059"	"Фотограф, преса"	"3133"
"4060"	"Фотограф, производствен"	"3133"
"4061"	"Фотограф, рекламен"	"3133"
"4062"	"Фотограф, търговски каталози"	"3133"
"4063"	"Фотограф-оператор"	"3133"
"4064"	"Фотограф-репродуктор"	"3133"
"4065"	"Фотомодел"	"5211"
"4066"	"Фотоработник / полиграфия"	"7344"
"4067"	"Фоторепортер"	"2451"
"4068"	"Фоторетушьор"	"3133"
"4069"	"Фототекар"	"4142"
"4071"	"Фрахтовател"	"3422"
"4072"	"Фрезист / металообработване"	"8211"
"4073"	"Фрезист, боргвергист / металообработване"	"8211"
"4074"	"Фрезист-монтажист на клишета / полиграфия"	"7346"
"4075"	"Фрезокординатор / металообработване"	"8211"
"4076"	"Френолог"	"5146"
